transaction_id,date,timestamp,store_location,category,unit_price,quantity,total_amount,customer_id,customer_segment,payment_method,discount_percentage,sales_representative,day_of_week,month,quarter,is_weekend,has_injected_anomaly
TXN_ed9fb77a,2025-05-04,2025-05-04 18:40:17,Store_E,Books,16.89,2,33.78,CUST_0302,Regular,Credit Card,0.0,Rep_4,Sunday,May,Q2,True,False
TXN_a877de86,2025-03-13,2025-03-13 18:40:17,Store_D,Food,25.09,2,50.18,CUST_0303,Regular,Credit Card,0.0,Rep_5,Thursday,March,Q1,False,False
TXN_724e4786,2025-02-15,2025-02-15 18:40:17,Store_B,Clothing,162.55,2,325.1,CUST_0304,Regular,Cash,14.3,Rep_1,Saturday,February,Q1,True,False
TXN_fe31a83e,2025-04-01,2025-04-01 18:40:17,Store_D,Books,11.88,2,23.76,CUST_0305,Budget,Debit Card,0.0,Rep_3,Tuesday,April,Q2,False,False
TXN_87135fae,2024-09-30,2024-09-30 18:40:17,Store_A,Food,15.29,3,45.87,CUST_0306,Regular,Cash,19.5,Rep_2,Monday,September,Q3,False,False
TXN_75cc768f,2024-07-14,2024-07-14 18:40:17,Store_D,Food,24.54,1,24.54,CUST_0307,Budget,Debit Card,6.5,Rep_5,Sunday,July,Q3,True,False
TXN_721bf6fb,2025-05-27,2025-05-27 18:40:17,Store_B,Home,493.46,1,493.46,CUST_0308,Regular,Credit Card,0.0,Rep_3,Tuesday,May,Q2,False,False
TXN_a117f03f,2024-06-25,2024-06-25 18:40:17,Store_B,Clothing,107.29,3,321.87,CUST_0309,Budget,Credit Card,0.0,Rep_4,Tuesday,June,Q2,False,False
TXN_736da0f7,2024-10-20,2024-10-20 18:40:17,Store_B,Home,169.97,1,169.97,CUST_0310,Regular,Mobile Pay,0.0,Rep_3,Sunday,October,Q4,True,False
TXN_056708db,2024-12-29,2024-12-29 18:40:17,Store_E,Books,42.39,1,42.39,CUST_0311,Budget,Credit Card,0.0,Rep_5,Sunday,December,Q4,True,False
TXN_db839ad4,2025-02-27,2025-02-27 18:40:17,Store_A,Books,42.71,1,42.71,CUST_0312,Budget,Debit Card,0.0,Rep_2,Thursday,February,Q1,False,False
TXN_8cff4c2d,2024-12-24,2024-12-24 18:40:17,Store_D,Food,35.66,2,71.32,CUST_0313,Premium,Debit Card,0.0,Rep_2,Tuesday,December,Q4,False,False
TXN_822e2255,2024-06-26,2024-06-26 18:40:17,Store_E,Food,6.12,2,12.24,CUST_0314,Budget,Debit Card,0.0,Rep_2,Wednesday,June,Q2,False,False
TXN_9918b425,2024-09-26,2024-09-26 18:40:17,Store_B,Food,46.87,1,46.87,CUST_0315,Regular,Debit Card,0.0,Rep_5,Thursday,September,Q3,False,False
TXN_41997dd6,2025-05-19,2025-05-19 18:40:17,Store_C,Food,35.74,5,178.7,CUST_0316,Regular,Mobile Pay,0.0,Rep_4,Monday,May,Q2,False,False
TXN_51d3a6e8,2025-02-08,2025-02-08 18:40:17,Store_C,Clothing,180.54,4,722.16,CUST_0317,Premium,Credit Card,0.0,Rep_2,Saturday,February,Q1,True,False
TXN_a55848c9,2025-03-22,2025-03-22 18:40:17,Store_E,Electronics,1476.6,1,1476.6,CUST_0318,Premium,Cash,21.4,Rep_1,Saturday,March,Q1,True,False
TXN_853b2a2b,2024-06-21,2024-06-21 18:40:17,Store_B,Books,10.73,1,10.73,CUST_0319,Budget,Credit Card,0.0,Rep_1,Friday,June,Q2,False,False
TXN_47c418b2,2024-10-07,2024-10-07 18:40:17,Store_D,Home,437.17,1,437.17,CUST_0320,Regular,Credit Card,0.0,Rep_5,Monday,October,Q4,False,False
TXN_a204077b,2025-02-20,2025-02-20 18:40:17,Store_A,Books,97.71,811,79242.81,CUST_0321,Premium,Debit Card,0.0,Rep_1,Thursday,February,Q1,False,True
TXN_93f14660,2025-03-16,2025-03-16 18:40:17,Store_E,Food,39.7,4,158.8,CUST_0322,Regular,Credit Card,0.0,Rep_4,Sunday,March,Q1,True,False
TXN_d01d2b07,2024-09-17,2024-09-17 18:40:17,Store_A,Electronics,1992.85,2,3985.7,CUST_0323,Budget,Credit Card,0.0,Rep_5,Tuesday,September,Q3,False,False
TXN_87277942,2024-10-25,2024-10-25 18:40:17,Store_C,Food,34.33,1,34.33,CUST_0324,Regular,Credit Card,0.0,Rep_4,Friday,October,Q4,False,False
TXN_4d9984f5,2025-04-03,2025-04-03 18:40:17,Store_B,Clothing,62.67,4,250.68,CUST_0325,Regular,Debit Card,0.0,Rep_1,Thursday,April,Q2,False,False
TXN_be9320ef,2024-08-04,2024-08-04 18:40:17,Store_D,Books,37.86,2,75.72,CUST_0326,Regular,Debit Card,5.2,Rep_2,Sunday,August,Q3,True,False
TXN_3e1617ac,2024-07-30,2024-07-30 18:40:17,Store_D,Books,87.37,3,262.11,CUST_0327,Budget,Cash,0.0,Rep_1,Tuesday,July,Q3,False,False
TXN_eacc9dfa,2025-03-15,2025-03-15 18:40:17,Store_B,Electronics,1753.18,2,3506.36,CUST_0328,Premium,Mobile Pay,0.0,Rep_5,Saturday,March,Q1,True,False
TXN_cd774d17,2025-02-16,2025-02-16 18:40:17,Store_A,Food,30.03,5,150.15,CUST_0329,Premium,Debit Card,0.0,Rep_5,Sunday,February,Q1,True,False
TXN_6e32d653,2025-04-02,2025-04-02 18:40:17,Store_B,Electronics,1445.86,1,1445.86,CUST_0330,Regular,Credit Card,0.0,Rep_2,Wednesday,April,Q2,False,False
TXN_1cab6da8,2025-06-17,2025-06-17 18:40:17,Store_A,Books,27.57,2,55.14,CUST_0331,Regular,Credit Card,0.0,Rep_4,Tuesday,June,Q2,False,False
TXN_8b29811b,2025-05-30,2025-05-30 18:40:17,Store_C,Home,251.22,1,251.22,CUST_0332,Regular,Cash,24.8,Rep_1,Friday,May,Q2,False,False
TXN_8a4d8811,2025-03-01,2025-03-01 18:40:17,Store_A,Food,22.82,3,68.46,CUST_0333,Premium,Debit Card,0.0,Rep_3,Saturday,March,Q1,True,False
TXN_5f74b666,2025-04-23,2025-04-23 18:40:17,Store_E,Home,201.63,2,403.26,CUST_0334,Regular,Mobile Pay,0.0,Rep_3,Wednesday,April,Q2,False,False
TXN_9666e5a9,2025-02-03,2025-02-03 18:40:17,Store_B,Books,35.89,1,35.89,CUST_0335,Regular,Debit Card,0.0,Rep_2,Monday,February,Q1,False,False
TXN_c6118d10,2025-06-01,2025-06-01 18:40:17,Store_D,Home,485.21,1,485.21,CUST_0336,Premium,Cash,0.0,Rep_2,Sunday,June,Q2,True,False
TXN_5703fee4,2025-06-18,2025-06-18 18:40:17,Store_A,Electronics,193.32,1,193.32,CUST_0337,Regular,Credit Card,0.0,Rep_2,Wednesday,June,Q2,False,False
TXN_8c8a41d3,2025-01-03,2025-01-03 18:40:17,Store_C,Food,26.47,3,79.41,CUST_0338,Premium,Credit Card,0.0,Rep_4,Friday,January,Q1,False,False
TXN_e82e7b8f,2024-12-19,2024-12-19 18:40:17,Store_A,Food,38.78,1,38.78,CUST_0339,Premium,Credit Card,0.0,Rep_5,Thursday,December,Q4,False,False
TXN_79fd0fb7,2025-03-29,2025-03-29 18:40:17,Store_D,Home,27.97,2,55.94,CUST_0340,Premium,Credit Card,0.0,Rep_1,Saturday,March,Q1,True,False
TXN_0faf1328,2025-04-19,2025-04-19 18:40:17,Store_C,Home,423.64,3,1270.92,CUST_0341,Regular,Credit Card,0.0,Rep_1,Saturday,April,Q2,True,False
TXN_1f3e7fd6,2025-03-31,2025-03-31 18:40:17,Store_E,Clothing,35.71,1,35.71,CUST_0342,Budget,Credit Card,0.0,Rep_2,Monday,March,Q1,False,False
TXN_ff120045,2024-11-02,2024-11-02 18:40:17,Store_C,Food,34.79,1,34.79,CUST_0343,Regular,Credit Card,0.0,Rep_3,Saturday,November,Q4,True,False
TXN_8ad87995,2025-01-19,2025-01-19 18:40:17,Store_D,Food,23.16,3,69.48,CUST_0344,Premium,Credit Card,0.0,Rep_4,Sunday,January,Q1,True,False
TXN_6e4c8127,2025-04-18,2025-04-18 18:40:17,Store_B,Home,82.69,2,165.38,CUST_0345,Regular,Credit Card,0.0,Rep_4,Friday,April,Q2,False,False
TXN_4aefc86d,2024-12-05,2024-12-05 18:40:17,Store_D,Home,584.92,2,1169.84,CUST_0346,Regular,Debit Card,0.0,Rep_5,Thursday,December,Q4,False,False
TXN_d43b866b,2024-08-26,2024-08-26 18:40:17,Store_C,Food,24.95,2,49.9,CUST_0347,Budget,Mobile Pay,0.0,Rep_3,Monday,August,Q3,False,False
TXN_823d9229,2024-09-16,2024-09-16 18:40:17,Store_C,Books,34.25,1,34.25,CUST_0348,Regular,Cash,0.0,Rep_5,Monday,September,Q3,False,False
TXN_3c5dcb35,2024-10-20,2024-10-20 18:40:17,Store_D,Food,34.0,3,102.0,CUST_0349,Regular,Cash,0.0,Rep_1,Sunday,October,Q4,True,False
TXN_eaaf547e,2025-04-02,2025-04-02 18:40:17,Store_E,Clothing,175.61,2,351.22,CUST_0350,Budget,Credit Card,0.0,Rep_1,Wednesday,April,Q2,False,False
TXN_05925155,2025-02-09,2025-02-09 18:40:17,Store_D,Clothing,189.75,4,759.0,CUST_0351,Regular,Cash,22.0,Rep_4,Sunday,February,Q1,True,False
TXN_bcb5654d,2025-05-28,2025-05-28 18:40:17,Store_B,Books,7.89,3,23.67,CUST_0352,Budget,Credit Card,0.0,Rep_2,Wednesday,May,Q2,False,False
TXN_fd2c5a5a,2025-01-20,2025-01-20 18:40:17,Store_A,Books,67.59,2,135.18,CUST_0353,Regular,Mobile Pay,0.0,Rep_4,Monday,January,Q1,False,False
TXN_d58aebeb,2025-03-18,2025-03-18 18:40:17,Store_D,Home,332.34,1,332.34,CUST_0354,Budget,Credit Card,0.0,Rep_5,Tuesday,March,Q1,False,False
TXN_de526a77,2025-04-18,2025-04-18 18:40:17,Store_A,Electronics,1955.49,2,3910.98,CUST_0355,Premium,Debit Card,0.0,Rep_5,Friday,April,Q2,False,False
TXN_da7d95a3,2024-07-10,2024-07-10 18:40:17,Store_D,Home,287.84,3,863.52,CUST_0356,Regular,Mobile Pay,0.0,Rep_1,Wednesday,July,Q3,False,False
TXN_24c5203d,2024-08-07,2024-08-07 18:40:17,Store_B,Food,33.71,5,168.55,CUST_0357,Budget,Cash,0.0,Rep_5,Wednesday,August,Q3,False,False
TXN_7b4d1d61,2024-10-09,2024-10-09 18:40:17,Store_C,Books,56.73,1,56.73,CUST_0358,Regular,Debit Card,0.0,Rep_5,Wednesday,October,Q4,False,False
TXN_783d6549,2024-09-03,2024-09-03 18:40:17,Store_A,Food,16.9,4,67.6,CUST_0359,Regular,Credit Card,0.0,Rep_1,Tuesday,September,Q3,False,False
TXN_16024c31,2024-08-16,2024-08-16 18:40:17,Store_C,Clothing,58.95,1,58.95,CUST_0360,Regular,Credit Card,0.0,Rep_5,Friday,August,Q3,False,False
TXN_9dfb3644,2025-02-20,2025-02-20 18:40:17,Store_D,Food,4.59,6,27.54,CUST_0361,Premium,Debit Card,0.0,Rep_3,Thursday,February,Q1,False,False
TXN_bbe29cb8,2024-07-22,2024-07-22 18:40:17,Store_A,Food,24.48,1,24.48,CUST_0362,Budget,Credit Card,0.0,Rep_1,Monday,July,Q3,False,False
TXN_ff8fee41,2025-05-30,2025-05-30 18:40:17,Store_B,Clothing,78.13,2,156.26,CUST_0363,Budget,Credit Card,0.0,Rep_5,Friday,May,Q2,False,False
TXN_f9b27347,2025-01-22,2025-01-22 18:40:17,Store_B,Books,55.69,5,278.45,CUST_0364,Regular,Debit Card,0.0,Rep_4,Wednesday,January,Q1,False,False
TXN_45447b40,2025-01-06,2025-01-06 18:40:17,Store_E,Electronics,431.77,1,431.77,CUST_0365,Premium,Debit Card,0.0,Rep_1,Monday,January,Q1,False,False
TXN_f9aef4b8,2025-06-13,2025-06-13 18:40:17,Store_B,Clothing,134.78,3,37124.29762683775,CUST_0366,Regular,Cash,0.0,Rep_1,Friday,June,Q2,False,True
TXN_34f3fadf,2025-04-09,2025-04-09 18:40:17,Store_E,Electronics,1872.15,1,1872.15,CUST_0367,Premium,Credit Card,0.0,Rep_1,Wednesday,April,Q2,False,False
TXN_40215f27,2024-10-30,2024-10-30 18:40:17,Store_E,Books,51.16,1,51.16,CUST_0368,Budget,Credit Card,0.0,Rep_4,Wednesday,October,Q4,False,False
TXN_9d07dc0c,2025-04-14,2025-04-14 18:40:17,Store_C,Electronics,649.22,2,1298.44,CUST_0369,Regular,Cash,0.0,Rep_3,Monday,April,Q2,False,False
TXN_386b9668,2025-04-28,2025-04-28 18:40:17,Store_A,Home,309.06,1,309.06,CUST_0370,Budget,Credit Card,11.1,Rep_2,Monday,April,Q2,False,False
TXN_444a8b77,2024-12-26,2024-12-26 18:40:17,Store_E,Clothing,102.89,2,205.78,CUST_0371,Regular,Debit Card,12.7,Rep_2,Thursday,December,Q4,False,False
TXN_f6b93de5,2025-02-22,2025-02-22 18:40:17,Store_B,Home,267.33,1,267.33,CUST_0372,Budget,Credit Card,0.0,Rep_2,Saturday,February,Q1,True,False
TXN_e0512805,2024-11-26,2024-11-26 18:40:17,Store_E,Books,67.81,4,271.24,CUST_0373,Premium,Cash,0.0,Rep_4,Tuesday,November,Q4,False,False
TXN_611892a1,2024-08-26,2024-08-26 18:40:17,Store_D,Clothing,132.13,4,528.52,CUST_0374,Budget,Debit Card,0.0,Rep_4,Monday,August,Q3,False,False
TXN_192232ee,2025-01-16,2025-01-16 18:40:17,Store_D,Books,25.14,4,100.56,CUST_0375,Premium,Credit Card,20.2,Rep_3,Thursday,January,Q1,False,False
TXN_e04d3161,2024-07-04,2024-07-04 18:40:17,Store_B,Food,12.61,5,63.05,CUST_0376,Budget,Credit Card,0.0,Rep_5,Thursday,July,Q3,False,False
TXN_996f72ee,2025-02-26,2025-02-26 18:40:17,Store_E,Home,315.69,2,631.38,CUST_0377,Premium,Debit Card,0.0,Rep_5,Wednesday,February,Q1,False,False
TXN_1e04b1f2,2024-12-22,2024-12-22 18:40:17,Store_A,Home,472.21,1,472.21,CUST_0378,Budget,Debit Card,0.0,Rep_4,Sunday,December,Q4,True,False
TXN_f2212c55,2024-08-09,2024-08-09 18:40:17,Store_C,Clothing,32.71,1,32.71,CUST_0379,Premium,Debit Card,0.0,Rep_1,Friday,August,Q3,False,False
TXN_28391d31,2025-01-28,2025-01-28 18:40:17,Store_B,Electronics,1301.84,2,2603.68,CUST_0380,Premium,Cash,0.0,Rep_3,Tuesday,January,Q1,False,False
TXN_854e8c59,2025-06-16,2025-06-16 18:40:17,Store_D,Home,201.54,3,604.62,CUST_0381,Premium,Debit Card,0.0,Rep_2,Monday,June,Q2,False,False
TXN_d1f27b09,2024-07-18,2024-07-18 18:40:17,Store_C,Home,350.62,1,350.62,CUST_0382,Budget,Credit Card,0.0,Rep_3,Thursday,July,Q3,False,False
TXN_e1728400,2025-06-13,2025-06-13 18:40:17,Store_C,Food,36.16,3,108.48,CUST_0383,Budget,Credit Card,0.0,Rep_1,Friday,June,Q2,False,False
TXN_53d5fa66,2024-08-26,2024-08-26 18:40:17,Store_A,Books,73.81,1,73.81,CUST_0384,Regular,Cash,22.3,Rep_2,Monday,August,Q3,False,False
TXN_26a911ca,2024-08-31,2024-08-31 18:40:17,Store_B,Food,4.89,2,9.78,CUST_0385,Budget,Credit Card,17.6,Rep_4,Saturday,August,Q3,True,False
TXN_9f3ac604,2024-12-27,2024-12-27 18:40:17,Store_A,Books,40.91,1,40.91,CUST_0386,Budget,Cash,0.0,Rep_4,Friday,December,Q4,False,False
TXN_13901245,2025-03-08,2025-03-08 18:40:17,Store_C,Food,26.43,2,52.86,CUST_0387,Regular,Mobile Pay,0.0,Rep_1,Saturday,March,Q1,True,False
TXN_4e75c622,2024-08-04,2024-08-04 18:40:17,Store_C,Books,56.3,3,168.9,CUST_0388,Premium,Cash,0.0,Rep_4,Sunday,August,Q3,True,False
TXN_eaba7241,2024-10-04,2024-10-04 18:40:17,Store_C,Books,36.64,5,183.2,CUST_0389,Regular,Cash,0.0,Rep_5,Friday,October,Q4,False,False
TXN_03b1b270,2024-08-23,2024-08-23 18:40:17,Store_D,Home,39.47,2,78.94,CUST_0390,Regular,Cash,0.0,Rep_1,Friday,August,Q3,False,False
TXN_b466c75d,2024-08-07,2024-08-07 18:40:17,Store_A,Books,70.55,1,70.55,CUST_0391,Premium,Mobile Pay,0.0,Rep_4,Wednesday,August,Q3,False,False
TXN_8ea3aa98,2024-06-18,2024-06-18 18:40:17,Store_B,Books,14.18,2,28.36,CUST_0392,Budget,Mobile Pay,0.0,Rep_3,Tuesday,June,Q2,False,False
TXN_ea9a5427,2024-09-07,2024-09-07 18:40:17,Store_A,Food,33.58,510,17125.8,CUST_0393,Budget,Credit Card,18.3,Rep_2,Saturday,September,Q3,True,True
TXN_0dd895e7,2024-07-14,2024-07-14 18:40:17,Store_C,Books,99.29,4,397.16,CUST_0394,Budget,Debit Card,0.0,Rep_1,Sunday,July,Q3,True,False
TXN_ce5933e2,2025-06-13,2025-06-13 18:40:17,Store_A,Electronics,223.79,1,223.79,CUST_0395,Premium,Debit Card,9.5,Rep_4,Friday,June,Q2,False,False
TXN_4769242e,2024-06-22,2024-06-22 18:40:17,Store_C,Electronics,1660.83,2,3321.66,CUST_0396,Premium,Mobile Pay,0.0,Rep_2,Saturday,June,Q2,True,False
TXN_da64aa29,2025-02-17,2025-02-17 18:40:17,Store_B,Electronics,641.1,1,641.1,CUST_0397,Regular,Credit Card,0.0,Rep_1,Monday,February,Q1,False,False
TXN_76f0febd,2024-11-25,2024-11-25 18:40:17,Store_C,Food,20.84,4,83.36,CUST_0398,Premium,Credit Card,0.0,Rep_2,Monday,November,Q4,False,False
TXN_e36374d9,2025-05-12,2025-05-12 18:40:17,Store_A,Clothing,126.11,5,630.55,CUST_0399,Budget,Debit Card,0.0,Rep_2,Monday,May,Q2,False,False
TXN_e6c48ad9,2025-01-29,2025-01-29 18:40:17,Store_B,Food,46.6,4,186.4,CUST_0400,Budget,Cash,0.0,Rep_5,Wednesday,January,Q1,False,False
TXN_6a400dac,2025-06-04,2025-06-04 18:40:17,Store_B,Books,81.56,2,163.12,CUST_0401,Premium,Cash,7.5,Rep_4,Wednesday,June,Q2,False,False
TXN_350b585a,2024-12-14,2024-12-14 18:40:17,Store_C,Books,49.11,3,147.33,CUST_0402,Premium,Credit Card,0.0,Rep_2,Saturday,December,Q4,True,False
TXN_b5c01bc8,2025-03-28,2025-03-28 18:40:17,Store_E,Home,413.02,1,413.02,CUST_0403,Budget,Debit Card,0.0,Rep_1,Friday,March,Q1,False,False
TXN_140b99b7,2025-05-21,2025-05-21 18:40:17,Store_B,Food,43.24,5,216.2,CUST_0404,Budget,Debit Card,0.0,Rep_4,Wednesday,May,Q2,False,False
TXN_34dcf2ee,2024-11-16,2024-11-16 18:40:17,Store_B,Electronics,934.35,1,934.35,CUST_0405,Regular,Credit Card,0.0,Rep_5,Saturday,November,Q4,True,False
TXN_3cf1dd44,2024-07-24,2024-07-24 18:40:17,Store_A,Home,22.65,1,22.65,CUST_0406,Regular,Mobile Pay,22.2,Rep_5,Wednesday,July,Q3,False,False
TXN_0b3f5e95,2025-01-19,2025-01-19 18:40:17,Store_E,Food,48.19,5,240.95,CUST_0407,Budget,Credit Card,0.0,Rep_1,Sunday,January,Q1,True,False
TXN_1f570d1c,2024-06-26,2024-06-26 18:40:17,Store_A,Home,61.78,222,13715.16,CUST_0408,Premium,Credit Card,6.2,Rep_4,Wednesday,June,Q2,False,True
TXN_ee4668d9,2025-03-04,2025-03-04 18:40:17,Store_E,Food,31.36,2,62.72,CUST_0409,Regular,Debit Card,0.0,Rep_5,Tuesday,March,Q1,False,False
TXN_b1138888,2025-03-20,2025-03-20 18:40:17,Store_B,Home,392.57,1,392.57,CUST_0410,Regular,Credit Card,23.4,Rep_2,Thursday,March,Q1,False,False
TXN_7f76ee69,2025-03-19,2025-03-19 18:40:17,Store_D,Food,49.75,3,149.25,CUST_0411,Budget,Debit Card,0.0,Rep_1,Wednesday,March,Q1,False,False
TXN_e4e675d0,2024-11-23,2024-11-23 18:40:17,Store_B,Books,20.81,1,20.81,CUST_0412,Premium,Credit Card,0.0,Rep_1,Saturday,November,Q4,True,False
TXN_3bdadd1e,2025-02-05,2025-02-05 18:40:17,Store_E,Home,349.16,1,349.16,CUST_0413,Premium,Credit Card,0.0,Rep_2,Wednesday,February,Q1,False,False
TXN_29e0e27d,2024-08-18,2024-08-18 18:40:17,Store_B,Electronics,1043.37,3,3130.11,CUST_0414,Budget,Credit Card,0.0,Rep_3,Sunday,August,Q3,True,False
TXN_929c37d9,2025-03-12,2025-03-12 18:40:17,Store_C,Home,315.71,1,315.71,CUST_0415,Premium,Credit Card,0.0,Rep_3,Wednesday,March,Q1,False,False
TXN_ec4a39e0,2024-08-17,2024-08-17 18:40:17,Store_C,Electronics,304.89,2,609.78,CUST_0416,Regular,Credit Card,19.2,Rep_5,Saturday,August,Q3,True,False
TXN_bebfc782,2025-05-05,2025-05-05 18:40:17,Store_D,Electronics,767.13,2,1534.26,CUST_0417,Regular,Debit Card,22.2,Rep_2,Monday,May,Q2,False,False
TXN_7aaec976,2024-12-23,2024-12-23 18:40:17,Store_C,Clothing,173.4,2,346.8,CUST_0418,Premium,Cash,0.0,Rep_1,Monday,December,Q4,False,False
TXN_cd41a509,2024-10-12,2024-10-12 18:40:17,Store_A,Home,137.31,1,137.31,CUST_0419,Premium,Cash,5.9,Rep_3,Saturday,October,Q4,True,False
TXN_2f0f34e7,2024-12-31,2024-12-31 18:40:17,Store_B,Clothing,130.34,1,130.34,CUST_0420,Premium,Debit Card,0.0,Rep_4,Tuesday,December,Q4,False,False
TXN_d6c1843a,2024-10-10,2024-10-10 18:40:17,Store_B,Food,12.82,5,64.1,CUST_0421,Regular,Mobile Pay,0.0,Rep_1,Thursday,October,Q4,False,False
TXN_2b69441a,2025-04-06,2025-04-06 18:40:17,Store_A,Food,23.26,3,69.78,CUST_0422,Budget,Debit Card,9.5,Rep_5,Sunday,April,Q2,True,False
TXN_7ce5600d,2025-07-02,2025-07-02 18:40:17,Store_A,Books,35.84,2,71.68,CUST_0423,Regular,Cash,0.0,Rep_3,Thursday,July,Q3,False,True
TXN_ec842b21,2024-12-02,2024-12-02 18:40:17,Store_E,Electronics,976.43,4,3905.72,CUST_0424,Regular,Credit Card,0.0,Rep_5,Monday,December,Q4,False,False
TXN_1c89c556,2024-11-20,2024-11-20 18:40:17,Store_B,Home,412.29,1,412.29,CUST_0425,Regular,Credit Card,0.0,Rep_2,Wednesday,November,Q4,False,False
TXN_abb02c7d,2025-03-24,2025-03-24 18:40:17,Store_B,Clothing,22.11,5,110.55,CUST_0426,Premium,Mobile Pay,15.8,Rep_1,Monday,March,Q1,False,False
TXN_4ac818e4,2024-12-06,2024-12-06 18:40:17,Store_D,Electronics,1388.51,1,1388.51,CUST_0427,Budget,Cash,15.6,Rep_2,Friday,December,Q4,False,False
TXN_b50e4fa3,2025-01-18,2025-01-18 18:40:17,Store_A,Books,75.06,2,150.12,CUST_0428,Premium,Cash,23.4,Rep_5,Saturday,January,Q1,True,False
TXN_e22444de,2025-01-15,2025-01-15 18:40:17,Store_D,Food,5.15,2,10.3,CUST_0429,Budget,Credit Card,7.7,Rep_4,Wednesday,January,Q1,False,False
TXN_e655bc99,2024-07-26,2024-07-26 18:40:17,Store_E,Home,15.93,3,47.79,CUST_0430,Premium,Debit Card,0.0,Rep_2,Friday,July,Q3,False,False
TXN_92c8ba0b,2024-11-14,2024-11-14 18:40:17,Store_C,Food,22.76,2,45.52,CUST_0431,Regular,Cash,0.0,Rep_3,Thursday,November,Q4,False,False
TXN_76a0f1c4,2025-02-04,2025-02-04 18:40:17,Store_B,Food,5.82,3,17.46,CUST_0432,Premium,Mobile Pay,20.4,Rep_1,Tuesday,February,Q1,False,False
TXN_75095a61,2024-09-05,2024-09-05 18:40:17,Store_B,Electronics,210.23,1,210.23,CUST_0433,Regular,Debit Card,0.0,Rep_5,Thursday,September,Q3,False,False
TXN_7f4640ab,2024-12-18,2024-12-18 18:40:17,Store_D,Clothing,192.69,1,192.69,CUST_0434,Regular,Debit Card,0.0,Rep_1,Wednesday,December,Q4,False,False
TXN_db725db8,2024-09-06,2024-09-06 18:40:17,Store_E,Food,6.95,4,27.8,CUST_0435,Premium,Credit Card,0.0,Rep_2,Friday,September,Q3,False,False
TXN_ed3e80cb,2024-08-03,2024-08-03 18:40:17,Store_C,Clothing,194.17,4,776.68,CUST_0436,Regular,Debit Card,0.0,Rep_3,Saturday,August,Q3,True,False
TXN_1b2e477d,2024-09-15,2024-09-15 18:40:17,Store_D,Electronics,1508.74,2,3017.48,CUST_0437,Regular,Debit Card,0.0,Rep_1,Sunday,September,Q3,True,False
TXN_601caaa7,2025-02-09,2025-02-09 18:40:17,Store_B,Electronics,709.62,1,709.62,CUST_0438,Premium,Credit Card,0.0,Rep_2,Sunday,February,Q1,True,False
TXN_cc554285,2024-08-23,2024-08-23 18:40:17,Store_D,Clothing,83.85,2,167.7,CUST_0439,Regular,Debit Card,0.0,Rep_1,Friday,August,Q3,False,False
TXN_965daa00,2025-04-12,2025-04-12 18:40:17,Store_C,Home,472.11,1,472.11,CUST_0440,Premium,Credit Card,23.0,Rep_4,Saturday,April,Q2,True,False
TXN_ee4d98ac,2024-08-22,2024-08-22 18:40:17,Store_C,Electronics,286.93,1,286.93,CUST_0441,Premium,Credit Card,0.0,Rep_2,Thursday,August,Q3,False,False
TXN_bd976640,2025-04-07,2025-04-07 18:40:17,Store_D,Books,89.26,2,178.52,CUST_0442,Regular,Credit Card,0.0,Rep_2,Monday,April,Q2,False,False
TXN_e4a1c743,2024-12-16,2024-12-16 18:40:17,Store_B,Clothing,221.31,3,663.93,CUST_0443,Regular,Credit Card,0.0,Rep_1,Monday,December,Q4,False,False
TXN_de3eb447,2025-04-28,2025-04-28 18:40:17,Store_E,Home,422.58,3,1267.74,CUST_0444,Premium,Debit Card,0.0,Rep_5,Monday,April,Q2,False,False
TXN_0aa68582,2025-02-18,2025-02-18 18:40:17,Store_A,Electronics,1112.8,2,2225.6,CUST_0445,Regular,Credit Card,0.0,Rep_5,Tuesday,February,Q1,False,False
TXN_cbbbddb3,2024-10-23,2024-10-23 18:40:17,Store_A,Home,90.76,1,90.76,CUST_0446,Regular,Cash,0.0,Rep_5,Wednesday,October,Q4,False,False
TXN_90888b40,2025-02-21,2025-02-21 18:40:17,Store_E,Food,36.57,5,182.85,CUST_0447,Budget,Credit Card,0.0,Rep_1,Friday,February,Q1,False,False
TXN_20854f2d,2024-11-28,2024-11-28 18:40:17,Store_B,Home,359.62,1,359.62,CUST_0448,Premium,Cash,0.0,Rep_1,Thursday,November,Q4,False,False
TXN_1e182ac6,2025-02-14,2025-02-14 18:40:17,Store_C,Home,347.55,3,1042.65,CUST_0449,Budget,Mobile Pay,88.00471057833691,Rep_1,Friday,February,Q1,False,True
TXN_3f76764e,2024-10-22,2024-10-22 18:40:17,Store_C,Clothing,100.39,1,100.39,CUST_0450,Budget,Cash,0.0,Rep_1,Tuesday,October,Q4,False,False
TXN_58c066c4,2024-10-08,2024-10-08 18:40:17,Store_D,Home,130.87,2,261.74,CUST_0451,Regular,Mobile Pay,0.0,Rep_2,Tuesday,October,Q4,False,False
TXN_6207897a,2024-09-16,2024-09-16 18:40:17,Store_E,Clothing,89.28,2,178.56,CUST_0452,Regular,Cash,0.0,Rep_5,Monday,September,Q3,False,False
TXN_0ab0ee0c,2024-07-02,2024-07-02 18:40:17,Store_E,Food,36.92,4,147.68,CUST_0453,Budget,Credit Card,0.0,Rep_4,Tuesday,July,Q3,False,False
